age, job , marital , education , default , balance , housing , loan , contact , day , month , duration , campaign , pdays , previous , poutcome , y 
31, blue-collar , married , secondary , no ,0, yes , no , unknown ,20, may ,134,1,-1,0, unknown , no 
41, management , married , tertiary , no ,1495, yes , no , cellular ,19, nov ,210,2,-1,0, unknown , no 
29, technician , single , secondary , no ,110, yes , no , cellular ,13, apr ,1036,1,-1,0, unknown , yes 
48, blue-collar , married , primary , no ,9004, no , no , unknown ,14, may ,158,3,-1,0, unknown , no 
39, blue-collar , divorced , secondary , no ,150, no , no , cellular ,29, jul ,735,4,-1,0, unknown , no 
36, blue-collar , married , primary , no ,-402, no , no , unknown ,21, may ,173,6,-1,0, unknown , no 
47, technician , married , secondary , no ,201, yes , no , unknown ,15, may ,254,1,-1,0, unknown , no 
26, student , single , tertiary , no ,1570, yes , no , unknown ,23, may ,81,1,-1,0, unknown , no 
26, admin. , single , secondary , no ,187, no , no , cellular ,30, jan ,226,2,-1,0, unknown , no 
47, blue-collar , married , primary , no ,6439, yes , no , unknown ,14, may ,326,3,-1,0, unknown , no 
33, services , married , secondary , no ,346, yes , no , cellular ,16, jul ,172,1,-1,0, unknown , no 
44, management , divorced , tertiary , no ,0, yes , no , telephone ,7, may ,146,4,-1,0, unknown , no 
36, self-employed , single , tertiary , no ,351, no , no , cellular ,5, feb ,82,1,-1,0, unknown , no 
51, blue-collar , married , primary , no ,176, no , yes , cellular ,26, aug ,80,2,-1,0, unknown , no 
42, blue-collar , married , primary , no ,21, yes , no , cellular ,13, may ,383,5,288,11, other , no 
47, blue-collar , married , secondary , no ,2775, no , no , unknown ,14, may ,262,1,-1,0, unknown , no 
27, technician , married , secondary , no ,1577, yes , yes , unknown ,28, may ,266,2,-1,0, unknown , no 
34, entrepreneur , single , secondary , no ,318, yes , no , cellular ,20, apr ,40,1,150,2, failure , no 
56, management , married , primary , no ,13, no , no , cellular ,17, nov ,240,1,-1,0, unknown , no 
41, technician , married , tertiary , no ,91, no , yes , cellular ,29, jul ,204,3,-1,0, unknown , no 
28, entrepreneur , single , tertiary , no ,95, no , no , cellular ,4, feb ,255,2,-1,0, unknown , no 
36, entrepreneur , single , secondary , no ,67, no , no , cellular ,7, aug ,67,2,-1,0, unknown , no 
47, retired , married , primary , no ,-468, no , yes , unknown ,25, jun ,268,1,-1,0, unknown , no 
31, services , single , secondary , no ,342, yes , no , cellular ,15, may ,117,5,366,7, other , no 
57, retired , married , secondary , no ,3738, yes , no , cellular ,20, jul ,178,2,92,8, failure , yes 
36, technician , single , secondary , no ,966, no , no , cellular ,9, jul ,119,9,367,4, other , no 
44, technician , married , secondary , no ,0, no , no , unknown ,16, jun ,78,1,-1,0, unknown , no 
58, self-employed , married , secondary , no ,9994, no , no , cellular ,10, jul ,400,1,-1,0, unknown , no 
35, blue-collar , single , primary , no ,-276, yes , no , cellular ,13, may ,850,1,-1,0, unknown , yes 
52, management , divorced , primary , no ,11, no , no , cellular ,6, feb ,365,1,9,1, other , no 
42, management , married , tertiary , no ,24780, no , no , cellular ,6, aug ,184,2,-1,0, unknown , no 
26, blue-collar , single , primary , no ,102, yes , no , unknown ,9, may ,89,1,-1,0, unknown , no 
48, technician , married , secondary , no ,425, yes , no , unknown ,4, jun ,357,4,-1,0, unknown , no 
33, management , married , secondary , no ,-224, yes , no , cellular ,14, may ,152,2,259,8, other , no 
29, blue-collar , married , primary , yes ,-43, yes , no , unknown ,9, may ,484,1,-1,0, unknown , no 
36, blue-collar , married , secondary , no ,79, yes , no , unknown ,28, may ,275,2,-1,0, unknown , no 
32, blue-collar , married , secondary , no ,363, yes , no , unknown ,13, may ,431,1,-1,0, unknown , no 
35, services , single , secondary , no ,2223, no , no , cellular ,17, nov ,499,3,-1,0, unknown , no 
53, admin. , married , secondary , no ,1815, no , no , cellular ,29, jul ,86,6,-1,0, unknown , no 
32, blue-collar , single , primary , no ,2507, yes , no , unknown ,2, jun ,215,1,-1,0, unknown , no 
37, blue-collar , married , secondary , yes ,1147, yes , yes , unknown ,26, may ,114,2,-1,0, unknown , no 
31, blue-collar , single , secondary , no ,17, yes , no , cellular ,12, may ,296,1,-1,0, unknown , no 
40, technician , married , secondary , no ,826, no , no , unknown ,24, feb ,174,1,267,2, other , no 
37, blue-collar , married , secondary , no ,152, yes , no , unknown ,26, may ,159,3,-1,0, unknown , no 
41, admin. , married , secondary , no ,2993, yes , no , cellular ,22, jul ,24,12,-1,0, unknown , no 
39, technician , single , tertiary , no ,54, yes , no , cellular ,3, apr ,204,2,248,12, failure , no 
32, management , married , tertiary , no ,-149, no , no , cellular ,5, feb ,93,1,8,1, other , no 
34, management , divorced , tertiary , no ,27, no , yes , cellular ,19, nov ,190,1,-1,0, unknown , no 
60, admin. , married , secondary , no ,-396, yes , no , cellular ,11, may ,443,1,350,1, failure , no 
30, management , single , tertiary , no ,16935, no , no , cellular ,28, oct ,108,1,-1,0, unknown , no 
29, services , single , secondary , no ,2, no , no , unknown ,8, may ,190,1,-1,0, unknown , no 
44, unemployed , married , tertiary , no ,17747, yes , no , cellular ,5, feb ,8,7,-1,0, unknown , no 
29, unemployed , single , secondary , no ,486, no , no , telephone ,14, aug ,151,1,106,1, failure , no 
52, entrepreneur , married , secondary , no ,330, no , yes , cellular ,4, feb ,228,1,-1,0, unknown , no 
36, housemaid , divorced , tertiary , no ,7296, yes , no , cellular ,18, aug ,108,6,-1,0, unknown , no 
37, blue-collar , single , primary , yes ,21, no , no , cellular ,6, may ,231,2,-1,0, unknown , no 
56, entrepreneur , married , secondary , no ,938, no , yes , unknown ,3, jul ,202,2,-1,0, unknown , no 
59, admin. , married , secondary , no ,231, no , yes , cellular ,17, nov ,59,1,-1,0, unknown , no 
34, management , single , tertiary , no ,3679, yes , no , cellular ,12, aug ,178,1,-1,0, unknown , no 
46, blue-collar , married , secondary , no ,243, yes , no , unknown ,3, jun ,310,4,-1,0, unknown , no 
60, retired , married , secondary , no ,78, yes , no , unknown ,12, may ,113,3,-1,0, unknown , no 
39, technician , single , tertiary , no ,1043, no , no , cellular ,18, aug ,195,10,-1,0, unknown , no 
48, technician , married , secondary , no ,3519, no , yes , cellular ,26, feb ,229,1,60,2, failure , no 
46, admin. , married , secondary , no ,126, no , no , unknown ,18, jun ,1255,1,-1,0, unknown , yes 
28, blue-collar , married , secondary , no ,173, no , no , cellular ,18, jul ,588,7,-1,0, unknown , yes 
40, admin. , divorced , secondary , no ,4, yes , no , cellular ,9, jul ,189,1,-1,0, unknown , no 
46, management , married , tertiary , no ,583, yes , no , unknown ,30, may ,135,3,-1,0, unknown , no 
60, retired , married , secondary , no ,2586, no , no , unknown ,6, jun ,150,4,-1,0, unknown , no 
45, admin. , single , secondary , no ,597, no , yes , telephone ,17, nov ,73,1,-1,0, unknown , no 
26, services , single , secondary , no ,256, yes , no , cellular ,4, may ,101,2,-1,0, unknown , no 
26, technician , single , secondary , no ,-525, yes , yes , cellular ,22, jul ,417,1,-1,0, unknown , no 
36, blue-collar , married , secondary , no ,106, yes , no , telephone ,9, feb ,51,5,-1,0, unknown , no 
37, technician , married , secondary , no ,101, no , no , cellular ,17, jul ,130,1,-1,0, unknown , no 
55, technician , divorced , secondary , no ,3450, no , no , cellular ,10, feb ,169,1,183,1, failure , yes 
50, technician , married , tertiary , no ,92, no , yes , cellular ,7, jul ,192,1,-1,0, unknown , no 
47, technician , married , secondary , no ,356, no , no , cellular ,29, jul ,44,5,-1,0, unknown , no 
55, blue-collar , divorced , unknown , no ,276, yes , no , cellular ,13, may ,35,1,-1,0, unknown , no 
32, admin. , single , secondary , no ,422, yes , no , unknown ,16, may ,221,2,-1,0, unknown , no 
34, technician , married , secondary , no ,134, yes , no , cellular ,6, may ,159,1,-1,0, unknown , no 
33, technician , divorced , secondary , no ,295, no , no , cellular ,19, aug ,360,2,-1,0, unknown , no 
31, blue-collar , married , secondary , no ,897, yes , no , unknown ,20, may ,26,2,-1,0, unknown , no 
36, entrepreneur , married , secondary , no ,0, yes , no , cellular ,11, may ,187,1,174,1, failure , no 
41, technician , single , secondary , no ,214, no , no , cellular ,11, aug ,228,2,-1,0, unknown , no 
26, student , single , unknown , no ,2503, no , no , cellular ,30, apr ,121,1,63,2, failure , no 
41, management , single , tertiary , no ,1278, yes , no , unknown ,15, may ,344,2,-1,0, unknown , no 
40, technician , married , tertiary , no ,1641, yes , no , cellular ,14, apr ,855,1,-1,0, unknown , no 
34, blue-collar , married , secondary , no ,45, yes , yes , cellular ,18, jul ,127,3,-1,0, unknown , no 
41, technician , married , secondary , no ,1270, yes , no , unknown ,5, may ,1389,1,-1,0, unknown , yes 
42, technician , single , secondary , no ,417, no , no , cellular ,21, jul ,177,1,-1,0, unknown , no 
26, services , single , secondary , no ,187, yes , no , unknown ,9, may ,341,1,-1,0, unknown , no 
38, self-employed , married , secondary , no ,215, yes , no , cellular ,20, nov ,70,1,167,1, failure , no 
57, management , married , primary , no ,2911, yes , yes , telephone ,6, may ,276,2,-1,0, unknown , no 
37, technician , married , tertiary , no ,183, yes , no , cellular ,29, jan ,51,1,258,1, failure , no 
27, unemployed , single , secondary , no ,154, no , no , telephone ,9, feb ,24,5,-1,0, unknown , no 
58, blue-collar , married , unknown , no ,3585, no , no , cellular ,30, apr ,122,1,167,1, success , no 
37, technician , divorced , secondary , yes ,325, yes , yes , unknown ,5, jun ,487,1,-1,0, unknown , no 
43, admin. , single , secondary , no ,56831, no , no , unknown ,15, may ,243,1,-1,0, unknown , no 
43, management , single , tertiary , no ,8224, yes , no , cellular ,15, jul ,70,1,-1,0, unknown , no 
54, retired , married , primary , no ,11, yes , yes , cellular ,18, aug ,48,10,-1,0, unknown , no 
49, technician , married , secondary , no ,702, no , no , telephone ,22, aug ,145,7,-1,0, unknown , no 
51, technician , married , tertiary , no ,2506, no , no , cellular ,30, nov ,210,3,-1,0, unknown , no 
38, technician , married , secondary , no ,217, no , yes , cellular ,16, jul ,93,3,-1,0, unknown , no 
48, technician , married , secondary , no ,568, yes , no , cellular ,2, sep ,378,2,386,1, success , yes 
39, blue-collar , married , primary , no ,1411, yes , no , unknown ,20, may ,625,2,-1,0, unknown , no 
49, technician , married , tertiary , no ,279, yes , no , unknown ,19, may ,168,4,-1,0, unknown , no 
81, retired , married , primary , no ,0, no , no , telephone ,11, aug ,198,1,-1,0, unknown , no 
35, blue-collar , married , secondary , no ,-184, yes , no , telephone ,12, may ,155,2,-1,0, unknown , no 
35, management , married , tertiary , no ,552, yes , yes , cellular ,19, nov ,314,2,124,1, failure , no 
46, blue-collar , married , primary , no ,4170, yes , yes , cellular ,12, may ,118,2,357,3, failure , no 
35, blue-collar , married , secondary , no ,667, no , no , cellular ,20, nov ,178,1,-1,0, unknown , no 
52, blue-collar , married , secondary , no ,1500, no , yes , unknown ,20, jun ,109,3,-1,0, unknown , no 
45, admin. , married , secondary , no ,5244, yes , no , unknown ,29, may ,18,16,-1,0, unknown , no 
43, technician , married , tertiary , no ,5145, no , no , cellular ,7, aug ,51,7,-1,0, unknown , no 
31, admin. , single , secondary , no ,17, yes , no , unknown ,2, jun ,52,3,-1,0, unknown , no 
45, services , married , secondary , no ,88, yes , no , cellular ,25, jul ,87,4,-1,0, unknown , no 
25, blue-collar , single , secondary , no ,389, no , no , cellular ,3, jun ,837,1,-1,0, unknown , yes 
55, blue-collar , married , primary , no ,1101, no , no , unknown ,18, jun ,744,3,-1,0, unknown , no 
75, blue-collar , married , secondary , no ,6053, no , no , telephone ,5, aug ,416,1,-1,0, unknown , no 
59, management , single , secondary , no ,181, yes , no , unknown ,9, may ,485,1,-1,0, unknown , no 
41, housemaid , divorced , secondary , no ,637, yes , yes , unknown ,11, jun ,678,4,-1,0, unknown , no 
57, retired , divorced , secondary , no ,-331, yes , no , unknown ,6, may ,531,1,-1,0, unknown , no 
40, technician , single , tertiary , no ,39, no , no , cellular ,5, aug ,130,2,-1,0, unknown , no 
37, management , single , tertiary , no ,1517, no , yes , cellular ,6, may ,60,1,-1,0, unknown , no 
31, self-employed , married , primary , no ,1074, yes , no , unknown ,23, may ,1438,2,-1,0, unknown , no 
40, self-employed , married , secondary , no ,0, yes , no , cellular ,11, may ,657,1,-1,0, unknown , yes 
31, blue-collar , married , primary , no ,124, yes , no , cellular ,3, feb ,343,1,264,4, failure , no 
57, entrepreneur , married , tertiary , no ,958, no , no , unknown ,6, jun ,250,2,-1,0, unknown , no 
42, management , married , tertiary , no ,1323, yes , yes , unknown ,15, may ,193,5,-1,0, unknown , no 
31, services , single , secondary , no ,0, no , no , cellular ,28, jul ,243,2,-1,0, unknown , no 
23, management , single , tertiary , no ,2143, no , no , cellular ,30, mar ,180,2,-1,0, unknown , yes 
37, services , divorced , secondary , no ,9, yes , yes , unknown ,17, jun ,411,6,-1,0, unknown , no 
30, technician , married , tertiary , no ,91, no , no , cellular ,10, jul ,363,2,-1,0, unknown , no 
20, student , single , primary , no ,0, no , no , cellular ,2, nov ,69,4,182,4, failure , no 
59, blue-collar , married , primary , no ,2814, no , no , unknown ,20, jun ,81,3,-1,0, unknown , no 
35, housemaid , married , primary , no ,8127, no , no , unknown ,6, jun ,315,1,-1,0, unknown , no 
31, student , single , unknown , no ,376, no , no , cellular ,16, nov ,202,1,96,2, other , no 
49, admin. , married , secondary , no ,3608, yes , no , unknown ,13, nov ,231,1,-1,0, unknown , yes 
36, admin. , married , secondary , no ,-118, yes , yes , unknown ,23, may ,263,2,-1,0, unknown , no 
29, blue-collar , married , secondary , no ,933, yes , no , cellular ,17, apr ,180,2,-1,0, unknown , no 
48, blue-collar , married , secondary , no ,-404, yes , no , cellular ,31, jul ,130,3,-1,0, unknown , no 
56, unemployed , married , secondary , no ,12, no , no , cellular ,12, oct ,511,3,187,1, failure , yes 
30, admin. , single , secondary , no ,-548, yes , yes , cellular ,28, jul ,70,2,-1,0, unknown , no 
46, blue-collar , divorced , primary , no ,-35, yes , no , cellular ,13, may ,69,1,-1,0, unknown , no 
30, management , married , tertiary , no ,357, yes , no , cellular ,8, apr ,78,2,289,2, other , no 
38, housemaid , married , primary , no ,21, no , no , cellular ,26, aug ,634,2,-1,0, unknown , no 
32, technician , married , secondary , no ,84, no , yes , cellular ,29, jul ,403,3,-1,0, unknown , no 
32, technician , single , secondary , no ,6402, yes , no , cellular ,20, nov ,628,1,-1,0, unknown , yes 
42, management , divorced , tertiary , no ,0, yes , no , cellular ,20, aug ,155,4,-1,0, unknown , no 
32, technician , single , secondary , no ,2421, yes , no , cellular ,28, aug ,14,8,-1,0, unknown , no 
29, blue-collar , married , primary , no ,608, yes , no , unknown ,9, may ,184,2,-1,0, unknown , no 
63, retired , married , secondary , no ,415, yes , no , cellular ,7, oct ,323,1,-1,0, unknown , no 
